Transaction_ID,Date,Transaction_Description,Merchant_Name,Amount,Transaction_Type,Category
TXN02500,09-07-2023,Grocery shopping,Reliance Fresh,782.20,Debit,Groceries
TXN02501,09-07-2023,Home utility items,Home Centre,1604.63,Debit,Miscellaneous
TXN02502,09-07-2023,Gift purchase,Archies Gallery,1160.95,Debit,Miscellaneous
TXN02503,10-07-2023,UPI transfer,Uber India,856.50,Debit,Transfer
TXN02504,10-07-2023,Electricity bill payment,BESCOM,1732.04,Debit,Utilities
TXN02505,11-07-2023,Restaurant dining,Truffles,542.95,Debit,Dining
TXN02506,11-07-2023,Fuel refill,Indian Oil Petrol Pump,1144.04,Debit,Fuel
TXN02507,11-07-2023,Water bill payment,BWSSB,540.76,Debit,Utilities
TXN02508,12-07-2023,Spotify Premium subscription,Spotify,137.45,Debit,Entertainment
TXN02509,12-07-2023,Cloud storage subscription,Google One,296.18,Debit,Entertainment
TXN02510,12-07-2023,Mobile postpaid bill,Airtel,792.08,Debit,Utilities
TXN02511,13-07-2023,Grocery shopping,BigBasket,935.59,Debit,Groceries
TXN02512,13-07-2023,Home utility items,Home Centre,2249.04,Debit,Miscellaneous
TXN02513,14-07-2023,Online shopping order,Amazon,1036.80,Debit,Shopping
TXN02514,14-07-2023,Piped gas bill payment,GAIL Gas,580.97,Debit,Utilities
TXN02515,15-07-2023,Online food order,Swiggy,840.66,Debit,Dining
TXN02516,15-07-2023,Movie tickets,PVR Cinemas,655.40,Debit,Entertainment
TXN02517,15-07-2023,Salon and grooming,Naturals Salon,607.25,Debit,Miscellaneous
TXN02518,15-07-2023,Bike servicing,Bosch Car Service,2090.19,Debit,Miscellaneous
TXN02519,16-07-2023,Fuel refill,Bharat Petroleum,1436.58,Debit,Fuel
TXN02520,16-07-2023,Grocery shopping,DMart,1315.31,Debit,Groceries
TXN02521,16-07-2023,UPI transfer,Sneha Rao,1023.06,Debit,Transfer
TXN02522,16-07-2023,UPI transfer,Barber Shop UPI,489.35,Debit,Transfer
TXN02523,17-07-2023,ATM cash withdrawal,SBI ATM,10000.00,Debit,Cash Withdrawal
TXN02524,17-07-2023,Online shopping order,Flipkart,1638.42,Debit,Shopping
TXN02525,18-07-2023,Disney+ Hotstar subscription,Disney+ Hotstar,345.89,Debit,Entertainment
TXN02526,19-07-2023,Fuel refill,Indian Oil Petrol Pump,1403.00,Debit,Fuel
TXN02527,19-07-2023,Gift purchase,Archies Gallery,682.79,Debit,Miscellaneous
TXN02528,19-07-2023,UPI transfer,Laundry Service UPI,1208.93,Debit,Transfer
TXN02529,19-07-2023,UPI transfer,Milk Vendor UPI,921.17,Debit,Transfer
TXN02530,20-07-2023,Restaurant dining,Hotel Shivalli,656.90,Debit,Dining
TXN02531,20-07-2023,Grocery shopping,DMart,1543.23,Debit,Groceries
TXN02532,20-07-2023,Stationery purchase,Sapna Book House,397.06,Debit,Miscellaneous
TXN02533,21-07-2023,Movie tickets booking,BookMyShow,630.68,Debit,Entertainment
TXN02534,21-07-2023,Grocery shopping,Big Bazaar,1557.40,Debit,Groceries
TXN02535,21-07-2023,UPI transfer,Rapido,464.39,Debit,Transfer
TXN02536,22-07-2023,Restaurant dining,Third Wave Coffee,778.39,Debit,Dining
TXN02537,22-07-2023,Gym membership,Cult Fit,2447.66,Debit,Miscellaneous
TXN02538,22-07-2023,UPI transfer,Priya Menon,355.19,Debit,Transfer
TXN02539,23-07-2023,Online food order,Zomato,867.44,Debit,Dining
TXN02540,24-07-2023,Two-wheeler insurance renewal,ICICI Lombard,7357.79,Debit,Insurance
TXN02541,24-07-2023,UPI transfer,Milk Vendor UPI,572.08,Debit,Transfer
TXN02542,25-07-2023,Restaurant dining,CTR Malleshwaram,568.80,Debit,Dining
TXN02543,25-07-2023,Fuel refill,HP Petrol Pump,1521.73,Debit,Fuel
TXN02544,25-07-2023,Bike servicing,Bosch Car Service,2730.19,Debit,Miscellaneous
TXN02545,25-07-2023,Online shopping order,Amazon,1752.06,Debit,Shopping
TXN02546,25-07-2023,UPI transfer,Blinkit,877.74,Debit,Transfer
TXN02547,25-07-2023,UPI transfer,Uber India,998.91,Debit,Transfer
TXN02548,26-07-2023,Mobile accessories,Croma,856.03,Debit,Miscellaneous
TXN02549,27-07-2023,Plant and garden supplies,Lalbagh Nursery,891.48,Debit,Miscellaneous
TXN02550,27-07-2023,Gift purchase,Archies Gallery,1125.53,Debit,Miscellaneous
TXN02551,27-07-2023,Online shopping order,Myntra,1073.19,Debit,Shopping
TXN02552,27-07-2023,Income tax self-assessment payment,Income Tax Dept,37300.82,Debit,Tax
TXN02553,27-07-2023,UPI transfer,Priya Menon,805.34,Debit,Transfer
TXN02554,27-07-2023,UPI transfer,Auto Rickshaw UPI,287.25,Debit,Transfer
TXN02555,28-07-2023,ATM cash withdrawal,ICICI Bank ATM,3000.00,Debit,Cash Withdrawal
TXN02556,28-07-2023,Grocery shopping,Reliance Fresh,628.79,Debit,Groceries
TXN02557,28-07-2023,Online shopping order,Amazon,1551.13,Debit,Shopping
TXN02558,29-07-2023,Restaurant dining,Barbeque Nation,1180.63,Debit,Dining
TXN02559,29-07-2023,Fuel refill,Indian Oil Petrol Pump,1542.52,Debit,Fuel
TXN02560,29-07-2023,Pharmacy sundries,Apollo Pharmacy,574.21,Debit,Miscellaneous
TXN02561,29-07-2023,UPI transfer,Priya Menon,1030.42,Debit,Transfer
TXN02562,30-07-2023,Grocery shopping,DMart,1061.35,Debit,Groceries
TXN02563,30-07-2023,Monthly salary credit,Infosys Ltd,163005.24,Credit,Income
TXN02564,31-07-2023,Pharmacy sundries,Apollo Pharmacy,449.12,Debit,Miscellaneous
TXN02565,31-07-2023,UPI transfer,Priya Menon,895.99,Debit,Transfer
TXN02566,01-08-2023,Grocery shopping,Big Bazaar,1575.32,Debit,Groceries
TXN02567,01-08-2023,Courier charges,Blue Dart,308.95,Debit,Miscellaneous
TXN02568,01-08-2023,Book purchase,Blossom Book House,650.35,Debit,Miscellaneous
TXN02569,02-08-2023,Restaurant dining,Starbucks,856.00,Debit,Dining
TXN02570,02-08-2023,UPI transfer,Priya Menon,942.87,Debit,Transfer
TXN02571,02-08-2023,UPI transfer,Rapido,558.20,Debit,Transfer
TXN02572,03-08-2023,House rent payment,Prakash Reddy (Landlord),27700.00,Debit,Rent
TXN02573,03-08-2023,UPI transfer,Milk Vendor UPI,562.32,Debit,Transfer
TXN02574,03-08-2023,Broadband internet bill,ACT Fibernet,1391.96,Debit,Utilities
TXN02575,04-08-2023,Online food order,Zomato,673.80,Debit,Dining
TXN02576,04-08-2023,Fuel refill,HP Petrol Pump,1358.13,Debit,Fuel
TXN02577,04-08-2023,UPI transfer,Ramesh Kumar,564.50,Debit,Transfer
TXN02578,05-08-2023,Restaurant dining,Toit Brewpub,2229.53,Debit,Dining
TXN02579,05-08-2023,Netflix monthly subscription,Netflix,583.34,Debit,Entertainment
TXN02580,06-08-2023,Restaurant dining,Meghana Foods,816.12,Debit,Dining
TXN02581,06-08-2023,Grocery shopping,Reliance Fresh,517.03,Debit,Groceries
TXN02582,06-08-2023,UPI transfer,Priya Menon,836.61,Debit,Transfer
TXN02583,06-08-2023,Electricity bill payment,BESCOM,2061.74,Debit,Utilities
TXN02584,07-08-2023,Grocery shopping,Sri Krishna Stores,681.07,Debit,Groceries
TXN02585,07-08-2023,Plant and garden supplies,Lalbagh Nursery,529.47,Debit,Miscellaneous
TXN02586,07-08-2023,Online shopping order,Flipkart,2309.32,Debit,Shopping
TXN02587,07-08-2023,UPI transfer,Blinkit,1058.42,Debit,Transfer
TXN02588,07-08-2023,UPI transfer,Milk Vendor UPI,395.57,Debit,Transfer
TXN02589,07-08-2023,Water bill payment,BWSSB,507.21,Debit,Utilities
TXN02590,08-08-2023,Mutual fund dividend credit,Zerodha Coin,3750.53,Credit,Income
TXN02591,08-08-2023,Mobile accessories,Croma,1800.71,Debit,Miscellaneous
TXN02592,09-08-2023,Online shopping order,Myntra,1904.02,Debit,Shopping
TXN02593,09-08-2023,UPI transfer,Ola Cabs,774.66,Debit,Transfer
TXN02594,10-08-2023,Fuel refill,Shell Fuel Station,1246.68,Debit,Fuel
TXN02595,10-08-2023,Bike servicing,Bosch Car Service,3225.11,Debit,Miscellaneous
TXN02596,10-08-2023,UPI transfer,Rapido,503.39,Debit,Transfer
TXN02597,11-08-2023,Online food order,Swiggy,935.62,Debit,Dining
TXN02598,12-08-2023,Spotify Premium subscription,Spotify,139.73,Debit,Entertainment
TXN02599,13-08-2023,Restaurant dining,Truffles,577.07,Debit,Dining
TXN02600,13-08-2023,Fuel refill,Shell Fuel Station,1110.24,Debit,Fuel
TXN02601,13-08-2023,Grocery shopping,More Supermarket,1448.94,Debit,Groceries
TXN02602,13-08-2023,UPI transfer,Barber Shop UPI,1035.22,Debit,Transfer
TXN02603,13-08-2023,UPI transfer,Vegetable Vendor UPI,608.20,Debit,Transfer
TXN02604,14-08-2023,Movie tickets,PVR Cinemas,1157.48,Debit,Entertainment
TXN02605,14-08-2023,Grocery shopping,BigBasket,1226.78,Debit,Groceries
TXN02606,14-08-2023,Piped gas bill payment,GAIL Gas,732.22,Debit,Utilities
TXN02607,15-08-2023,Restaurant dining,Barbeque Nation,1046.98,Debit,Dining
TXN02608,15-08-2023,Online shopping order,Ajio,1599.59,Debit,Shopping
TXN02609,16-08-2023,Grocery shopping,BigBasket,1005.42,Debit,Groceries
TXN02610,16-08-2023,Diagnostic lab tests,Dr Lal PathLabs,1352.14,Debit,Medical
TXN02611,17-08-2023,UPI transfer,Priya Menon,778.12,Debit,Transfer
TXN02612,18-08-2023,Restaurant dining,Hotel Shivalli,458.41,Debit,Dining
TXN02613,18-08-2023,Disney+ Hotstar subscription,Disney+ Hotstar,350.70,Debit,Entertainment
TXN02614,18-08-2023,Grocery shopping,DMart,932.13,Debit,Groceries
TXN02615,18-08-2023,Dry cleaning,Pressto Dry Cleaners,674.52,Debit,Miscellaneous
TXN02616,18-08-2023,Mobile postpaid bill,Airtel,853.41,Debit,Utilities
TXN02617,19-08-2023,Restaurant dining,Empire Restaurant,545.12,Debit,Dining
TXN02618,19-08-2023,Fuel refill,Indian Oil Petrol Pump,1502.41,Debit,Fuel
TXN02619,19-08-2023,Grocery shopping,Big Bazaar,1178.81,Debit,Groceries
TXN02620,19-08-2023,Plant and garden supplies,Lalbagh Nursery,488.53,Debit,Miscellaneous
TXN02621,19-08-2023,UPI transfer,Auto Rickshaw UPI,225.37,Debit,Transfer
TXN02622,20-08-2023,Restaurant dining,Meghana Foods,740.89,Debit,Dining
TXN02623,20-08-2023,UPI transfer,Anjali Nair,971.36,Debit,Transfer
TXN02624,21-08-2023,Grocery shopping,Sri Krishna Stores,566.65,Debit,Groceries
TXN02625,21-08-2023,Online shopping order,Amazon,2986.47,Debit,Shopping
TXN02626,21-08-2023,UPI transfer,Auto Rickshaw UPI,656.10,Debit,Transfer
TXN02627,22-08-2023,Movie tickets booking,BookMyShow,1039.05,Debit,Entertainment
TXN02628,22-08-2023,Book purchase,Blossom Book House,660.15,Debit,Miscellaneous
TXN02629,22-08-2023,Dry cleaning,Pressto Dry Cleaners,417.82,Debit,Miscellaneous
TXN02630,23-08-2023,Grocery shopping,DMart,891.03,Debit,Groceries
TXN02631,24-08-2023,Grocery shopping,More Supermarket,1436.41,Debit,Groceries
TXN02632,24-08-2023,Gym membership,Cult Fit,2125.46,Debit,Miscellaneous
TXN02633,24-08-2023,UPI transfer,Vegetable Vendor UPI,464.43,Debit,Transfer
TXN02634,25-08-2023,Movie tickets booking,BookMyShow,712.71,Debit,Entertainment
TXN02635,25-08-2023,Fuel refill,Indian Oil Petrol Pump,1553.03,Debit,Fuel
TXN02636,25-08-2023,Pharmacy medicine purchase,MedPlus,724.28,Debit,Medical
TXN02637,25-08-2023,UPI transfer,Laundry Service UPI,931.99,Debit,Transfer
TXN02638,25-08-2023,UPI transfer,Ola Cabs,807.79,Debit,Transfer
TXN02639,25-08-2023,UPI transfer,Namma Metro Recharge,571.89,Debit,Transfer
TXN02640,25-08-2023,UPI transfer,Namma Metro Recharge,516.34,Debit,Transfer
TXN02641,26-08-2023,Restaurant dining,CTR Malleshwaram,934.51,Debit,Dining
TXN02642,26-08-2023,Online shopping order,Amazon,2701.47,Debit,Shopping
TXN02643,26-08-2023,Flight ticket booking,IndiGo,10243.23,Debit,Travel
TXN02644,27-08-2023,Pharmacy sundries,Apollo Pharmacy,360.20,Debit,Miscellaneous
TXN02645,27-08-2023,UPI transfer,Karthik S,587.54,Debit,Transfer
TXN02646,28-08-2023,UPI transfer,Ramesh Kumar,647.21,Debit,Transfer
TXN02647,28-08-2023,UPI transfer,Ramesh Kumar,907.47,Debit,Transfer
TXN02648,28-08-2023,Hotel booking,MakeMyTrip,13101.11,Debit,Travel
TXN02649,28-08-2023,Cab booking for trip,Uber India,1451.48,Debit,Travel
TXN02650,28-08-2023,Sightseeing and activities,Thrillophilia,3828.83,Debit,Travel
TXN02651,29-08-2023,Grocery shopping,Reliance Fresh,446.18,Debit,Groceries
TXN02652,29-08-2023,Online shopping order,Flipkart,2334.79,Debit,Shopping
TXN02653,29-08-2023,Sightseeing and activities,Thrillophilia,2958.07,Debit,Travel
TXN02654,30-08-2023,Fuel refill,Bharat Petroleum,1348.37,Debit,Fuel
TXN02655,30-08-2023,Monthly salary credit,Infosys Ltd,162521.42,Credit,Income
TXN02656,30-08-2023,Online shopping order,Flipkart,3119.55,Debit,Shopping
TXN02657,30-08-2023,UPI transfer,Sneha Rao,651.44,Debit,Transfer
TXN02658,31-08-2023,Restaurant dining,Third Wave Coffee,987.76,Debit,Dining
TXN02659,31-08-2023,Movie tickets,PVR Cinemas,1189.53,Debit,Entertainment
TXN02660,01-09-2023,Online food order,Zomato,461.28,Debit,Dining
TXN02661,02-09-2023,Fuel refill,Shell Fuel Station,1169.45,Debit,Fuel
TXN02662,02-09-2023,Bike servicing,Bosch Car Service,3103.18,Debit,Miscellaneous
TXN02663,02-09-2023,UPI transfer,Milk Vendor UPI,1014.36,Debit,Transfer
TXN02664,02-09-2023,UPI transfer,Rapido,625.45,Debit,Transfer
TXN02665,03-09-2023,Restaurant dining,CTR Malleshwaram,884.91,Debit,Dining
TXN02666,03-09-2023,Grocery shopping,Reliance Fresh,827.31,Debit,Groceries
TXN02667,03-09-2023,Stationery purchase,Sapna Book House,539.47,Debit,Miscellaneous
TXN02668,03-09-2023,House rent payment,Prakash Reddy (Landlord),27700.00,Debit,Rent
TXN02669,03-09-2023,Online shopping order,Ajio,1336.16,Debit,Shopping
TXN02670,04-09-2023,Restaurant dining,Third Wave Coffee,962.72,Debit,Dining
TXN02671,04-09-2023,Grocery shopping,DMart,1125.36,Debit,Groceries
TXN02672,05-09-2023,Netflix monthly subscription,Netflix,585.91,Debit,Entertainment
TXN02673,05-09-2023,Movie tickets booking,BookMyShow,598.97,Debit,Entertainment
TXN02674,05-09-2023,Doctor consultation fee,Manipal Hospital,990.96,Debit,Medical
TXN02675,05-09-2023,Plant and garden supplies,Lalbagh Nursery,420.84,Debit,Miscellaneous
TXN02676,06-09-2023,Restaurant dining,Toit Brewpub,1383.01,Debit,Dining
TXN02677,06-09-2023,Fuel refill,Indian Oil Petrol Pump,1402.63,Debit,Fuel
TXN02678,06-09-2023,Electricity bill payment,BESCOM,1968.46,Debit,Utilities
TXN02679,06-09-2023,Broadband internet bill,ACT Fibernet,1415.50,Debit,Utilities
TXN02680,07-09-2023,Gym membership,Cult Fit,1595.57,Debit,Miscellaneous
TXN02681,07-09-2023,Bike servicing,Bosch Car Service,3423.30,Debit,Miscellaneous
TXN02682,07-09-2023,Online shopping order,Flipkart,2833.17,Debit,Shopping
TXN02683,08-09-2023,Restaurant dining,Domino's Pizza,701.36,Debit,Dining
TXN02684,08-09-2023,Grocery shopping,DMart,1478.49,Debit,Groceries
TXN02685,09-09-2023,Fuel refill,Indian Oil Petrol Pump,1247.12,Debit,Fuel
TXN02686,09-09-2023,Term life insurance premium,LIC of India,16553.79,Debit,Insurance
TXN02687,09-09-2023,Salon and grooming,Naturals Salon,500.47,Debit,Miscellaneous
TXN02688,09-09-2023,Water bill payment,BWSSB,403.88,Debit,Utilities
TXN02689,10-09-2023,UPI transfer,Auto Rickshaw UPI,258.69,Debit,Transfer
TXN02690,10-09-2023,Piped gas bill payment,GAIL Gas,670.63,Debit,Utilities
TXN02691,11-09-2023,Grocery shopping,Reliance Fresh,619.87,Debit,Groceries
TXN02692,11-09-2023,Gym membership,Cult Fit,2675.11,Debit,Miscellaneous
TXN02693,12-09-2023,Spotify Premium subscription,Spotify,139.76,Debit,Entertainment
TXN02694,12-09-2023,UPI transfer,Auto Rickshaw UPI,582.98,Debit,Transfer
TXN02695,12-09-2023,Mobile postpaid bill,Airtel,775.90,Debit,Utilities
TXN02696,13-09-2023,Fuel refill,Bharat Petroleum,1389.58,Debit,Fuel
TXN02697,13-09-2023,Online shopping order,Flipkart,1473.14,Debit,Shopping
TXN02698,14-09-2023,ATM cash withdrawal,Axis Bank ATM,3000.00,Debit,Cash Withdrawal
TXN02699,15-09-2023,UPI transfer,Rapido,396.73,Debit,Transfer
TXN02700,15-09-2023,UPI transfer,Rapido,331.73,Debit,Transfer
TXN02701,16-09-2023,Pharmacy sundries,Apollo Pharmacy,353.91,Debit,Miscellaneous
TXN02702,17-09-2023,Restaurant dining,CTR Malleshwaram,640.75,Debit,Dining
TXN02703,17-09-2023,UPI transfer,Karthik S,1088.64,Debit,Transfer
TXN02704,18-09-2023,Disney+ Hotstar subscription,Disney+ Hotstar,354.08,Debit,Entertainment
TXN02705,18-09-2023,Grocery shopping,Reliance Fresh,495.87,Debit,Groceries
TXN02706,18-09-2023,Bike servicing,Bosch Car Service,2483.32,Debit,Miscellaneous
TXN02707,19-09-2023,Fuel refill,Indian Oil Petrol Pump,1617.61,Debit,Fuel
TXN02708,19-09-2023,Book purchase,Blossom Book House,731.69,Debit,Miscellaneous
TXN02709,19-09-2023,Online shopping order,Amazon,1055.63,Debit,Shopping
TXN02710,20-09-2023,Cloud storage subscription,Google One,310.38,Debit,Entertainment
TXN02711,20-09-2023,UPI transfer,Auto Rickshaw UPI,332.07,Debit,Transfer
TXN02712,21-09-2023,Restaurant dining,Empire Restaurant,593.52,Debit,Dining
TXN02713,21-09-2023,Pharmacy sundries,Apollo Pharmacy,507.72,Debit,Miscellaneous
TXN02714,21-09-2023,UPI transfer,Namma Metro Recharge,539.28,Debit,Transfer
TXN02715,22-09-2023,Movie tickets,PVR Cinemas,672.77,Debit,Entertainment
TXN02716,22-09-2023,Movie tickets booking,BookMyShow,882.63,Debit,Entertainment
TXN02717,22-09-2023,UPI transfer,Milk Vendor UPI,641.66,Debit,Transfer
TXN02718,22-09-2023,UPI transfer,Auto Rickshaw UPI,629.20,Debit,Transfer
TXN02719,22-09-2023,UPI transfer,Auto Rickshaw UPI,514.51,Debit,Transfer
TXN02720,23-09-2023,Movie tickets booking,BookMyShow,993.50,Debit,Entertainment
TXN02721,23-09-2023,Grocery shopping,Big Bazaar,1528.74,Debit,Groceries
TXN02722,24-09-2023,Restaurant dining,Empire Restaurant,521.65,Debit,Dining
TXN02723,24-09-2023,Grocery shopping,More Supermarket,1091.40,Debit,Groceries
TXN02724,25-09-2023,Fuel refill,Shell Fuel Station,1357.17,Debit,Fuel
TXN02725,25-09-2023,Online shopping order,Amazon,2328.81,Debit,Shopping
TXN02726,25-09-2023,UPI transfer,Barber Shop UPI,993.55,Debit,Transfer
TXN02727,25-09-2023,UPI transfer,Ola Cabs,467.98,Debit,Transfer
TXN02728,26-09-2023,UPI transfer,Auto Rickshaw UPI,950.84,Debit,Transfer
TXN02729,27-09-2023,Restaurant dining,Starbucks,776.43,Debit,Dining
TXN02730,27-09-2023,Savings account interest credit,HDFC Bank,1947.93,Credit,Income
TXN02731,27-09-2023,Online shopping order,Amazon,2316.22,Debit,Shopping
TXN02732,28-09-2023,UPI transfer,Namma Metro Recharge,716.62,Debit,Transfer
TXN02733,29-09-2023,Fuel refill,Bharat Petroleum,1515.68,Debit,Fuel
TXN02734,29-09-2023,Grocery shopping,BigBasket,1092.56,Debit,Groceries
TXN02735,29-09-2023,Dental treatment,Clove Dental,3725.78,Debit,Medical
TXN02736,29-09-2023,Gift purchase,Archies Gallery,653.92,Debit,Miscellaneous
TXN02737,29-09-2023,Salon and grooming,Naturals Salon,1063.27,Debit,Miscellaneous
TXN02738,30-09-2023,Restaurant dining,Hotel Shivalli,504.94,Debit,Dining
TXN02739,30-09-2023,Monthly salary credit,Infosys Ltd,162223.56,Credit,Income
TXN02740,30-09-2023,Mobile accessories,Croma,1471.11,Debit,Miscellaneous
TXN02741,01-10-2023,Plant and garden supplies,Lalbagh Nursery,474.41,Debit,Miscellaneous
TXN02742,01-10-2023,Online shopping order,Amazon,1714.41,Debit,Shopping
TXN02743,02-10-2023,ATM cash withdrawal,ICICI Bank ATM,10000.00,Debit,Cash Withdrawal
TXN02744,02-10-2023,Grocery shopping,More Supermarket,1146.81,Debit,Groceries
TXN02745,02-10-2023,Online shopping order,Amazon,1952.81,Debit,Shopping
TXN02746,03-10-2023,Grocery shopping,Reliance Fresh,615.31,Debit,Groceries
TXN02747,03-10-2023,Dry cleaning,Pressto Dry Cleaners,375.49,Debit,Miscellaneous
TXN02748,03-10-2023,UPI transfer,Uber India,1203.84,Debit,Transfer
TXN02749,03-10-2023,UPI transfer,Barber Shop UPI,716.71,Debit,Transfer
TXN02750,03-10-2023,Broadband internet bill,ACT Fibernet,1416.61,Debit,Utilities
TXN02751,04-10-2023,Bike servicing,Bosch Car Service,3395.42,Debit,Miscellaneous
TXN02752,04-10-2023,UPI transfer,Auto Rickshaw UPI,690.19,Debit,Transfer
TXN02753,05-10-2023,Netflix monthly subscription,Netflix,574.71,Debit,Entertainment
TXN02754,05-10-2023,Fuel refill,Shell Fuel Station,1334.59,Debit,Fuel
TXN02755,05-10-2023,Grocery shopping,BigBasket,1281.84,Debit,Groceries
TXN02756,05-10-2023,House rent payment,Prakash Reddy (Landlord),27700.00,Debit,Rent
TXN02757,05-10-2023,Online shopping order,Myntra,2169.40,Debit,Shopping
TXN02758,06-10-2023,Book purchase,Blossom Book House,824.34,Debit,Miscellaneous
TXN02759,07-10-2023,Online food order,Swiggy,999.64,Debit,Dining
TXN02760,07-10-2023,Gym membership,Cult Fit,2106.41,Debit,Miscellaneous
TXN02761,07-10-2023,Electricity bill payment,BESCOM,2348.86,Debit,Utilities
TXN02762,07-10-2023,Water bill payment,BWSSB,484.79,Debit,Utilities
TXN02763,08-10-2023,Restaurant dining,CTR Malleshwaram,641.63,Debit,Dining
TXN02764,08-10-2023,Online shopping order,Amazon,1218.61,Debit,Shopping
TXN02765,09-10-2023,Restaurant dining,Starbucks,799.24,Debit,Dining
TXN02766,09-10-2023,Cloud storage subscription,Google One,319.27,Debit,Entertainment
TXN02767,09-10-2023,Grocery shopping,BigBasket,899.35,Debit,Groceries
TXN02768,09-10-2023,UPI transfer,Laundry Service UPI,801.93,Debit,Transfer
TXN02769,10-10-2023,Restaurant dining,Empire Restaurant,602.64,Debit,Dining
TXN02770,10-10-2023,Online shopping order,Myntra,2865.96,Debit,Shopping
TXN02771,11-10-2023,Fuel refill,Indian Oil Petrol Pump,1520.80,Debit,Fuel
TXN02772,11-10-2023,Online shopping order,Ajio,2843.16,Debit,Shopping
TXN02773,11-10-2023,UPI transfer,Anjali Nair,1020.72,Debit,Transfer
TXN02774,12-10-2023,Spotify Premium subscription,Spotify,136.94,Debit,Entertainment
TXN02775,12-10-2023,Bike servicing,Bosch Car Service,3439.78,Debit,Miscellaneous
TXN02776,12-10-2023,Dry cleaning,Pressto Dry Cleaners,598.04,Debit,Miscellaneous
TXN02777,12-10-2023,Online shopping order,Flipkart,2954.89,Debit,Shopping
TXN02778,13-10-2023,Movie tickets booking,BookMyShow,1150.48,Debit,Entertainment
TXN02779,13-10-2023,Book purchase,Blossom Book House,688.24,Debit,Miscellaneous
TXN02780,13-10-2023,Online shopping order,Amazon,1203.07,Debit,Shopping
TXN02781,13-10-2023,Piped gas bill payment,GAIL Gas,637.69,Debit,Utilities
TXN02782,14-10-2023,Movie tickets,PVR Cinemas,601.00,Debit,Entertainment
TXN02783,14-10-2023,Fuel refill,HP Petrol Pump,1458.88,Debit,Fuel
TXN02784,14-10-2023,Bike servicing,Bosch Car Service,3276.05,Debit,Miscellaneous
TXN02785,15-10-2023,Restaurant dining,Barbeque Nation,1737.84,Debit,Dining
TXN02786,15-10-2023,Grocery shopping,BigBasket,1621.16,Debit,Groceries
TXN02787,15-10-2023,Dry cleaning,Pressto Dry Cleaners,460.23,Debit,Miscellaneous
TXN02788,15-10-2023,Online shopping order,Amazon,2380.89,Debit,Shopping
TXN02789,16-10-2023,Restaurant dining,CTR Malleshwaram,459.20,Debit,Dining
TXN02790,16-10-2023,Movie tickets booking,BookMyShow,999.90,Debit,Entertainment
TXN02791,16-10-2023,UPI transfer,Laundry Service UPI,915.98,Debit,Transfer
TXN02792,16-10-2023,Mobile postpaid bill,Airtel,789.59,Debit,Utilities
TXN02793,17-10-2023,Restaurant dining,Third Wave Coffee,477.96,Debit,Dining
TXN02794,17-10-2023,Fuel refill,Bharat Petroleum,1515.97,Debit,Fuel
TXN02795,17-10-2023,Online shopping order,Flipkart,2142.86,Debit,Shopping
TXN02796,18-10-2023,Disney+ Hotstar subscription,Disney+ Hotstar,356.32,Debit,Entertainment
TXN02797,18-10-2023,Grocery shopping,Reliance Fresh,783.40,Debit,Groceries
TXN02798,18-10-2023,UPI transfer,Anjali Nair,1220.25,Debit,Transfer
TXN02799,19-10-2023,Salon and grooming,Naturals Salon,977.62,Debit,Miscellaneous
TXN02800,19-10-2023,UPI transfer,Milk Vendor UPI,1067.98,Debit,Transfer
TXN02801,19-10-2023,UPI transfer,Barber Shop UPI,481.39,Debit,Transfer
TXN02802,19-10-2023,UPI transfer,Uber India,571.44,Debit,Transfer
TXN02803,20-10-2023,UPI transfer,Anjali Nair,1204.88,Debit,Transfer
TXN02804,20-10-2023,UPI transfer,Rapido,235.64,Debit,Transfer
TXN02805,21-10-2023,Fuel refill,HP Petrol Pump,1450.16,Debit,Fuel
TXN02806,22-10-2023,Restaurant dining,Barbeque Nation,1938.97,Debit,Dining
TXN02807,22-10-2023,Book purchase,Blossom Book House,748.43,Debit,Miscellaneous
TXN02808,22-10-2023,UPI transfer,Anjali Nair,692.54,Debit,Transfer
TXN02809,23-10-2023,Restaurant dining,Starbucks,488.79,Debit,Dining
TXN02810,23-10-2023,Grocery shopping,More Supermarket,1232.38,Debit,Groceries
TXN02811,23-10-2023,Online shopping order,Flipkart,933.76,Debit,Shopping
TXN02812,24-10-2023,Fuel refill,Shell Fuel Station,1573.61,Debit,Fuel
TXN02813,24-10-2023,UPI transfer,Blinkit,604.68,Debit,Transfer
TXN02814,24-10-2023,UPI transfer,Namma Metro Recharge,605.00,Debit,Transfer
TXN02815,25-10-2023,Grocery shopping,BigBasket,1408.54,Debit,Groceries
TXN02816,26-10-2023,Restaurant dining,Empire Restaurant,947.13,Debit,Dining
TXN02817,27-10-2023,Restaurant dining,Toit Brewpub,2131.03,Debit,Dining
TXN02818,27-10-2023,Grocery shopping,Zepto,635.95,Debit,Groceries
TXN02819,27-10-2023,Plant and garden supplies,Lalbagh Nursery,431.01,Debit,Miscellaneous
TXN02820,29-10-2023,Online food order,Zomato,902.05,Debit,Dining
TXN02821,29-10-2023,Mobile accessories,Croma,1959.46,Debit,Miscellaneous
TXN02822,29-10-2023,Mobile accessories,Croma,856.88,Debit,Miscellaneous
TXN02823,30-10-2023,Fuel refill,HP Petrol Pump,1610.46,Debit,Fuel
