Transaction_ID,Date,Transaction_Description,Merchant_Name,Amount,Transaction_Type,Category
TXN000599,2025-08-31,WATER BILL,Municipal Water Board,3040.00,Expense,Utilities
TXN000600,2023-03-09,AIR INDIA,Air India,58859.09,Expense,Travel
TXN000601,2024-03-05,HOUSE RENT NEFT,Landlord,34500.00,Expense,Rent
TXN000602,2024-01-19,ATM WITHDRAWAL,ATM,10925.21,Expense,Cash Withdrawal
TXN000603,2024-12-02,UPI PAYMENT RECEIVED,Individual,38355.77,Income,Transfer
TXN000604,2025-10-13,ESSAR OIL FUEL STATION,Essar Oil,3860.00,Expense,Fuel
TXN000605,2022-12-30,YATRA ONLINE,Yatra,76860.00,Expense,Travel
TXN000606,2023-06-01,ZEPTO GROCERY,Zepto,6730.00,Expense,Groceries
TXN000607,2022-07-29,BOOKMYSHOW,BookMyShow,149.00,Expense,Entertainment
TXN000608,2022-03-10,LIFESTYLE STORES,Lifestyle,43552.12,Expense,Shopping
TXN000609,2024-04-13,MUTUAL FUND SIP ZERODHA,Zerodha Coin,25558.79,Expense,Investment
TXN000610,2022-05-30,ESSAR OIL FUEL STATION,Essar Oil,512.86,Expense,Fuel
TXN000611,2022-08-19,SALARY CREDIT,Employer Pvt Ltd,133400.00,Income,Salary
TXN000612,2025-09-17,LIFESTYLE STORES,Lifestyle,31916.31,Expense,Shopping
TXN000613,2022-06-07,BMTC BUS PASS,BMTC,1307.10,Expense,Transportation
TXN000614,2023-04-08,COURIER SERVICE PAYMENT,Delhivery,5580.00,Expense,Miscellaneous
TXN000615,2023-05-08,INDIAN OIL PETROL PUMP,Indian Oil,1270.00,Expense,Fuel
TXN000616,2022-08-16,CASH WITHDRAWAL SBI ATM,SBI ATM,14070.00,Expense,Cash Withdrawal
TXN000617,2025-08-08,DELHI METRO RECHARGE,DMRC,194.62,Expense,Transportation
TXN000618,2022-05-11,COURSERA SUBSCRIPTION,Coursera,56230.00,Expense,Education
TXN000619,2022-02-21,ZOMATO ORDER,Zomato,1150.00,Expense,Food & Dining
TXN000620,2024-06-08,CASH WITHDRAWAL HDFC ATM,HDFC ATM,11799.61,Expense,Cash Withdrawal
TXN000621,2025-07-05,SALARY CREDIT,Employer Pvt Ltd,92500.00,Income,Salary
TXN000622,2022-10-14,AMAZON PRIME VIDEO,Amazon Prime,999.00,Expense,Entertainment
TXN000623,2022-07-29,ZOMATO PUNE,Zomato,1063.54,Expense,Food & Dining
TXN000624,2023-02-20,HOUSE RENT NEFT,Landlord,45500.00,Expense,Rent
TXN000625,2024-12-28,ANNUAL MAINTENANCE FEE,Bank,3085.44,Expense,Miscellaneous
TXN000626,2024-01-27,UPI PAYMENT RECEIVED,Individual,45073.57,Income,Transfer
TXN000627,2023-10-19,SALARY CREDIT INFOSYS,Infosys Ltd,115300.00,Income,Salary
TXN000628,2022-06-10,MANIPAL HOSPITAL,Manipal Hospital,14830.00,Expense,Healthcare
TXN000629,2023-08-29,MOBILE RECHARGE VI,Vi,2637.75,Expense,Utilities
TXN000630,2023-11-18,REFUND CREDIT,Merchant Refund,23231.01,Income,Transfer
TXN000631,2025-05-20,RENT PAYMENT UPI,Property Owner,18000.00,Expense,Rent
TXN000632,2025-03-29,CASH WITHDRAWAL SBI ATM,SBI ATM,19417.65,Expense,Cash Withdrawal
TXN000633,2024-07-29,INOX MOVIES,INOX,1499.00,Expense,Entertainment
TXN000634,2024-09-16,AIR INDIA,Air India,73670.00,Expense,Travel
TXN000635,2022-09-08,SHELL PETROL PUMP,Shell,1560.00,Expense,Fuel
TXN000636,2025-06-06,OYO ROOMS,OYO,2790.89,Expense,Travel
TXN000637,2024-10-25,WATER BILL,Municipal Water Board,2740.00,Expense,Utilities
TXN000638,2024-04-16,SALARY CREDIT,Employer Pvt Ltd,28900.00,Income,Salary
TXN000639,2024-03-09,UNACADEMY SUBSCRIPTION,Unacademy,18770.00,Expense,Education
TXN000640,2022-01-03,MEDPLUS PHARMACY,MedPlus,912.58,Expense,Healthcare
TXN000641,2025-09-23,ZEPTO GROCERY,Zepto,7540.80,Expense,Groceries
TXN000642,2025-11-14,RTGS TRANSFER CREDIT,Individual,35028.40,Income,Transfer
TXN000643,2024-02-12,PANTALOONS RETAIL,Pantaloons,34260.00,Expense,Shopping
TXN000644,2024-06-05,MAKEMYTRIP BOOKING,MakeMyTrip,53110.00,Expense,Travel
TXN000645,2023-03-08,LIC PREMIUM PAYMENT,LIC of India,19280.00,Expense,Investment
TXN000646,2022-12-25,INDIAN OIL PETROL PUMP,Indian Oil,2264.06,Expense,Fuel
TXN000647,2025-06-09,IMPS TRANSFER RECEIVED,Individual,44633.71,Income,Transfer
TXN000648,2025-10-10,INOX MOVIES,INOX,799.00,Expense,Entertainment
TXN000649,2025-08-18,MAX HOSPITAL,Max Healthcare,4570.00,Expense,Healthcare
TXN000650,2022-10-22,NEFT TRANSFER CREDIT,Individual,43082.59,Income,Transfer
TXN000651,2025-07-14,AIRBNB BOOKING,Airbnb,1240.00,Expense,Travel
TXN000652,2022-04-07,SWIGGY DELHI,Swiggy,1310.00,Expense,Food & Dining
TXN000653,2023-10-27,BYJUS LEARNING APP,Byju's,50740.00,Expense,Education
TXN000654,2022-07-11,SWIGGY BANGALORE,Swiggy,1400.60,Expense,Food & Dining
TXN000655,2025-04-08,SALARY CREDIT WIPRO,Wipro Ltd,198900.00,Income,Salary
TXN000656,2023-03-18,SERVICE CHARGE DEBIT,Bank,7310.00,Expense,Miscellaneous
TXN000657,2023-10-07,LIBRARY MEMBERSHIP FEE,City Library,1595.57,Expense,Education
TXN000658,2024-07-14,FLIPKART ONLINE,Flipkart,37887.13,Expense,Shopping
TXN000659,2023-05-25,ZOMATO ORDER,Zomato,408.65,Expense,Food & Dining
TXN000660,2023-08-13,LIFESTYLE STORES,Lifestyle,50890.00,Expense,Shopping
TXN000661,2024-12-02,BYJUS LEARNING APP,Byju's,7590.00,Expense,Education
TXN000662,2022-06-22,DELHI METRO RECHARGE,DMRC,1030.00,Expense,Transportation
TXN000663,2025-10-11,GAS BILL PAYMENT,Indane Gas,2870.00,Expense,Utilities
TXN000664,2025-06-25,NEFT TRANSFER CREDIT,Individual,12340.00,Income,Transfer
TXN000665,2022-01-18,SALARY CREDIT HCL,HCL Technologies,42500.00,Income,Salary
TXN000666,2025-11-27,SALARY CREDIT INFOSYS,Infosys Ltd,187000.00,Income,Salary
TXN000667,2023-08-10,RENT TRANSFER,Landlord,50000.00,Expense,Rent
TXN000668,2025-06-11,PPF DEPOSIT,SBI PPF,32980.00,Expense,Investment
TXN000669,2024-08-25,NATURE BASKET,Nature's Basket,2176.73,Expense,Groceries
TXN000670,2022-11-07,BIGBASKET ONLINE,BigBasket,1448.82,Expense,Groceries
TXN000671,2024-09-15,UPI PAYMENT RECEIVED,Individual,45270.00,Income,Transfer
TXN000672,2025-12-07,CASH WITHDRAWAL SBI ATM,SBI ATM,13150.00,Expense,Cash Withdrawal
TXN000673,2025-07-08,DELHI METRO RECHARGE,DMRC,666.47,Expense,Transportation
TXN000674,2024-04-07,REFUND CREDIT,Merchant Refund,42412.31,Income,Transfer
TXN000675,2024-12-29,RENT PAYMENT UPI,Property Owner,23500.00,Expense,Rent
TXN000676,2024-01-31,FASTAG RECHARGE,NHAI FASTag,1130.00,Expense,Transportation
TXN000677,2024-04-27,COLLEGE FEE NEFT,University,10288.89,Expense,Education
TXN000678,2022-05-05,AMAZON PAY INDIA,Amazon,74894.29,Expense,Shopping
TXN000679,2025-06-27,PET STORE PURCHASE,Heads Up For Tails,6270.00,Expense,Miscellaneous
TXN000680,2022-09-04,FORTIS HOSPITAL,Fortis Healthcare,14250.00,Expense,Healthcare
TXN000681,2022-07-04,APOLLO PHARMACY,Apollo Pharmacy,1031.29,Expense,Healthcare
TXN000682,2022-03-28,COURIER SERVICE PAYMENT,Delhivery,8250.00,Expense,Miscellaneous
TXN000683,2025-08-15,HOUSE RENT NEFT,Landlord,38500.00,Expense,Rent
TXN000684,2025-03-13,NATURE BASKET,Nature's Basket,5000.00,Expense,Groceries
TXN000685,2024-03-21,MOBILE RECHARGE VI,Vi,262.39,Expense,Utilities
TXN000686,2023-11-08,HOTSTAR DISNEY,Disney+ Hotstar,129.00,Expense,Entertainment
TXN000687,2025-02-24,RENT PAYMENT UPI,Property Owner,19500.00,Expense,Rent
TXN000688,2022-08-10,AIRBNB BOOKING,Airbnb,52460.00,Expense,Travel
TXN000689,2024-06-26,SCHOOL FEE PAYMENT,DPS School,37700.00,Expense,Education
TXN000690,2025-11-05,RECURRING DEPOSIT,HDFC Bank RD,11810.00,Expense,Investment
TXN000691,2023-08-06,LIBRARY MEMBERSHIP FEE,City Library,21500.01,Expense,Education
TXN000692,2025-07-13,MOBILE RECHARGE VI,Vi,860.14,Expense,Utilities
TXN000693,2023-01-18,MUTUAL FUND SIP ZERODHA,Zerodha Coin,8289.19,Expense,Investment
TXN000694,2025-02-18,DONATION PAYMENT,NGO Trust,6172.94,Expense,Miscellaneous
TXN000695,2025-04-05,COURSERA SUBSCRIPTION,Coursera,47070.00,Expense,Education
TXN000696,2023-06-11,MYNTRA FASHION,Myntra,68570.86,Expense,Shopping
TXN000697,2022-08-07,SALARY CREDIT INFOSYS,Infosys Ltd,59500.00,Income,Salary
TXN000698,2024-07-10,SALARY CREDIT TCS,TCS Ltd,148500.00,Income,Salary
TXN000699,2022-03-02,SALARY CREDIT WIPRO,Wipro Ltd,170500.00,Income,Salary
TXN000700,2023-01-01,STARBUCKS,Starbucks,933.80,Expense,Food & Dining
TXN000701,2024-01-04,BYJUS LEARNING APP,Byju's,40567.21,Expense,Education
TXN000702,2024-12-28,TATA CLIQ,Tata Cliq,28620.00,Expense,Shopping
TXN000703,2024-07-10,UBER TRIP,Uber,1822.65,Expense,Transportation
TXN000704,2024-03-15,MAKEMYTRIP BOOKING,MakeMyTrip,17639.37,Expense,Travel
TXN000705,2022-05-28,CASH WITHDRAWAL SBI ATM,SBI ATM,1220.00,Expense,Cash Withdrawal
TXN000706,2023-03-12,BARBEQUE NATION,Barbeque Nation,1030.00,Expense,Food & Dining
TXN000707,2022-04-11,NEFT TRANSFER CREDIT,Individual,9410.00,Income,Transfer
TXN000708,2024-05-31,UNACADEMY SUBSCRIPTION,Unacademy,49620.00,Expense,Education
TXN000709,2025-04-06,OLA CABS,Ola,1480.00,Expense,Transportation
TXN000710,2023-08-28,RENT PAYMENT UPI,Property Owner,18500.00,Expense,Rent
TXN000711,2022-11-18,MANIPAL HOSPITAL,Manipal Hospital,992.62,Expense,Healthcare
TXN000712,2022-06-16,INDIAN OIL PETROL PUMP,Indian Oil,513.67,Expense,Fuel
TXN000713,2024-10-03,UNACADEMY SUBSCRIPTION,Unacademy,55725.70,Expense,Education
TXN000714,2025-12-07,GAS BILL PAYMENT,Indane Gas,3480.00,Expense,Utilities
TXN000715,2024-05-07,GOAIR FLIGHT,GoAir,32665.61,Expense,Travel
TXN000716,2024-09-06,CASH WITHDRAWAL ICICI ATM,ICICI ATM,9003.12,Expense,Cash Withdrawal
TXN000717,2025-09-08,TAJ HOTELS BOOKING,Taj Hotels,48243.41,Expense,Travel
TXN000718,2024-03-24,LIC PREMIUM PAYMENT,LIC of India,37870.00,Expense,Investment
TXN000719,2024-08-12,COURIER SERVICE PAYMENT,Delhivery,2099.12,Expense,Miscellaneous
TXN000720,2024-11-21,BMTC BUS PASS,BMTC,826.54,Expense,Transportation
TXN000721,2023-11-03,HP PETROL PUMP,HP Petrol,4320.00,Expense,Fuel
TXN000722,2022-03-22,AIR INDIA,Air India,44077.03,Expense,Travel
TXN000723,2023-05-26,APOLLO PHARMACY,Apollo Pharmacy,689.45,Expense,Healthcare
TXN000724,2023-07-17,RELIANCE DIGITAL,Reliance Digital,805.73,Expense,Shopping
TXN000725,2024-10-12,APPLE MUSIC,Apple Music,1499.00,Expense,Entertainment
TXN000726,2022-03-06,LIBRARY MEMBERSHIP FEE,City Library,20015.84,Expense,Education
TXN000727,2022-09-10,AIR INDIA,Air India,29644.02,Expense,Travel
TXN000728,2023-07-17,RECURRING DEPOSIT,HDFC Bank RD,24794.86,Expense,Investment
TXN000729,2024-12-28,PRACTO CONSULTATION,Practo,12281.02,Expense,Healthcare
TXN000730,2022-12-01,KFC,KFC,774.05,Expense,Food & Dining
TXN000731,2023-01-14,CASH WITHDRAWAL ICICI ATM,ICICI ATM,15900.00,Expense,Cash Withdrawal
TXN000732,2024-08-10,WATER BILL,Municipal Water Board,3484.22,Expense,Utilities
TXN000733,2025-06-11,MUTUAL FUND SIP ZERODHA,Zerodha Coin,34366.00,Expense,Investment
TXN000734,2025-10-08,AIRBNB BOOKING,Airbnb,47310.48,Expense,Travel
TXN000735,2022-10-31,SALARY CREDIT WIPRO,Wipro Ltd,59700.00,Income,Salary
TXN000736,2025-04-14,RENT PAYMENT UPI,Property Owner,8000.00,Expense,Rent
TXN000737,2024-12-12,INDIAN OIL PETROL PUMP,Indian Oil,2399.72,Expense,Fuel
TXN000738,2024-02-17,ESSAR OIL FUEL STATION,Essar Oil,4510.00,Expense,Fuel
TXN000739,2023-01-20,MEDPLUS PHARMACY,MedPlus,6737.41,Expense,Healthcare
TXN000740,2024-10-15,ATM WITHDRAWAL,ATM,12102.06,Expense,Cash Withdrawal
TXN000741,2022-05-21,SUBWAY,Subway,1340.00,Expense,Food & Dining
TXN000742,2024-01-23,MOBILE RECHARGE AIRTEL,Airtel,3540.00,Expense,Utilities
TXN000743,2025-08-04,UDEMY COURSE PAYMENT,Udemy,48520.00,Expense,Education
TXN000744,2023-11-21,MEDPLUS PHARMACY,MedPlus,4670.00,Expense,Healthcare
TXN000745,2025-05-11,SERVICE CHARGE DEBIT,Bank,7551.02,Expense,Miscellaneous
TXN000746,2022-11-29,BHARAT PETROLEUM,Bharat Petroleum,3736.26,Expense,Fuel
TXN000747,2022-05-21,AJIO ONLINE,Ajio,62270.37,Expense,Shopping
TXN000748,2025-04-07,DTH RECHARGE TATA PLAY,Tata Play,1693.10,Expense,Utilities
TXN000749,2023-10-18,YOUTUBE PREMIUM,YouTube Premium,199.00,Expense,Entertainment
TXN000750,2022-04-04,MAKEMYTRIP BOOKING,MakeMyTrip,71800.00,Expense,Travel
TXN000751,2022-10-20,PIZZA HUT,Pizza Hut,507.59,Expense,Food & Dining
TXN000752,2023-07-04,BOOKMYSHOW,BookMyShow,799.00,Expense,Entertainment
TXN000753,2023-05-04,RELIANCE FRESH,Reliance Fresh,1271.90,Expense,Groceries
TXN000754,2023-04-22,COLLEGE FEE NEFT,University,19209.35,Expense,Education
TXN000755,2022-09-18,CASH WITHDRAWAL HDFC ATM,HDFC ATM,1125.84,Expense,Cash Withdrawal
TXN000756,2023-04-17,IKEA HOME STORE,IKEA,45610.00,Expense,Shopping
TXN000757,2025-12-30,SALARY CREDIT ACCENTURE,Accenture,30600.00,Income,Salary
TXN000758,2022-03-27,METRO CARD RECHARGE,Metro Rail,665.41,Expense,Transportation
TXN000759,2023-04-16,NETFLIX.COM,Netflix,199.00,Expense,Entertainment
TXN000760,2023-06-27,MCDONALDS,McDonald's,862.36,Expense,Food & Dining
TXN000761,2022-01-27,HOUSE RENT NEFT,Landlord,39500.00,Expense,Rent
TXN000762,2023-05-25,LIBRARY MEMBERSHIP FEE,City Library,23272.43,Expense,Education
TXN000763,2024-06-03,SALARY CREDIT INFOSYS,Infosys Ltd,101000.00,Income,Salary
TXN000764,2025-11-04,RENT TRANSFER,Landlord,33000.00,Expense,Rent
TXN000765,2024-12-09,FASTAG RECHARGE,NHAI FASTag,1070.00,Expense,Transportation
TXN000766,2024-08-03,FASTAG RECHARGE,NHAI FASTag,1550.41,Expense,Transportation
TXN000767,2023-05-12,YOUTUBE PREMIUM,YouTube Premium,1499.00,Expense,Entertainment
TXN000768,2024-04-10,SPOTIFY,Spotify,649.00,Expense,Entertainment
TXN000769,2022-05-25,ATM WITHDRAWAL,ATM,11640.00,Expense,Cash Withdrawal
TXN000770,2025-02-07,ZOMATO ORDER,Zomato,359.85,Expense,Food & Dining
TXN000771,2022-11-19,MUTUAL FUND SIP,Groww,4800.00,Expense,Investment
TXN000772,2024-08-03,NETFLIX.COM,Netflix,199.00,Expense,Entertainment
TXN000773,2024-05-01,NATURE BASKET,Nature's Basket,779.45,Expense,Groceries
TXN000774,2025-06-20,MUTUAL FUND SIP ZERODHA,Zerodha Coin,18123.35,Expense,Investment
TXN000775,2023-12-10,RENT PAYMENT UPI,Property Owner,34000.00,Expense,Rent
TXN000776,2024-10-13,RAPIDO BIKE TAXI,Rapido,1400.00,Expense,Transportation
TXN000777,2025-03-07,PARKING FEE PAYMENT,Parking Services,113.15,Expense,Transportation
TXN000778,2025-12-07,GAS BILL PAYMENT,Indane Gas,193.70,Expense,Utilities
TXN000779,2022-11-23,HP PETROL PUMP,HP Petrol,2641.85,Expense,Fuel
TXN000780,2024-08-09,STAR BAZAAR,Star Bazaar,686.68,Expense,Groceries
TXN000781,2023-08-15,INTEREST CREDIT,Bank,31400.00,Income,Transfer
TXN000782,2025-02-07,RENT TRANSFER,Landlord,41500.00,Expense,Rent
TXN000783,2024-02-01,NEFT TRANSFER CREDIT,Individual,22704.94,Income,Transfer
TXN000784,2024-01-11,RAPIDO BIKE TAXI,Rapido,1040.00,Expense,Transportation
TXN000785,2023-05-02,HOUSE RENT NEFT,Landlord,38500.00,Expense,Rent
TXN000786,2023-04-07,SALARY CREDIT TCS,TCS Ltd,64800.00,Income,Salary
TXN000787,2022-06-13,OLA CABS,Ola,689.44,Expense,Transportation
TXN000788,2022-03-02,MAX HOSPITAL,Max Healthcare,13457.32,Expense,Healthcare
TXN000789,2023-01-08,NPS CONTRIBUTION,NPS Trust,31348.98,Expense,Investment
TXN000790,2022-08-22,SALARY CREDIT,Employer Pvt Ltd,142800.00,Income,Salary
TXN000791,2024-12-07,CASH WITHDRAWAL HDFC ATM,HDFC ATM,9280.00,Expense,Cash Withdrawal
TXN000792,2022-04-20,PARKING FEE PAYMENT,Parking Services,823.09,Expense,Transportation
TXN000793,2023-03-23,SERVICE CHARGE DEBIT,Bank,1630.00,Expense,Miscellaneous
TXN000794,2022-10-03,INTEREST CREDIT,Bank,6276.76,Income,Transfer
TXN000795,2022-08-08,TAJ HOTELS BOOKING,Taj Hotels,20720.00,Expense,Travel
TXN000796,2023-04-08,ESSAR OIL FUEL STATION,Essar Oil,3300.00,Expense,Fuel
TXN000797,2022-07-02,AIRBNB BOOKING,Airbnb,18170.00,Expense,Travel
TXN000798,2025-04-24,SWIGGY DELHI,Swiggy,719.59,Expense,Food & Dining
TXN000799,2022-12-12,SERVICE CHARGE DEBIT,Bank,740.63,Expense,Miscellaneous
TXN000800,2025-03-18,DIAGNOSTIC LAB TEST,Dr Lal PathLabs,13250.00,Expense,Healthcare
TXN000801,2023-12-28,MORE SUPERMARKET,More Retail,6440.00,Expense,Groceries
TXN000802,2022-08-12,UPI PAYMENT RECEIVED,Individual,20960.00,Income,Transfer
TXN000803,2024-08-10,DIAGNOSTIC LAB TEST,Dr Lal PathLabs,4098.33,Expense,Healthcare
TXN000804,2025-01-25,MEDPLUS PHARMACY,MedPlus,14139.15,Expense,Healthcare
TXN000805,2024-06-16,SUBWAY,Subway,1360.00,Expense,Food & Dining
TXN000806,2022-10-09,RAPIDO BIKE TAXI,Rapido,124.69,Expense,Transportation
TXN000807,2025-05-21,CASH WITHDRAWAL HDFC ATM,HDFC ATM,3557.37,Expense,Cash Withdrawal
TXN000808,2024-08-18,UPI PAYMENT MISC,Individual,1280.00,Expense,Miscellaneous
TXN000809,2025-01-27,ZEPTO GROCERY,Zepto,3730.00,Expense,Groceries
TXN000810,2024-07-10,NATURE BASKET,Nature's Basket,2300.00,Expense,Groceries
TXN000811,2024-06-02,APOLLO PHARMACY,Apollo Pharmacy,14150.00,Expense,Healthcare
TXN000812,2023-10-23,RAPIDO BIKE TAXI,Rapido,1870.00,Expense,Transportation
TXN000813,2023-03-30,H AND M STORE,H&M,48644.40,Expense,Shopping
TXN000814,2024-07-22,GOAIR FLIGHT,GoAir,58362.64,Expense,Travel
TXN000815,2023-04-26,RENT PAYMENT UPI,Property Owner,11500.00,Expense,Rent
TXN000816,2022-05-15,RENT PAYMENT UPI,Property Owner,19000.00,Expense,Rent
TXN000817,2023-02-09,BMTC BUS PASS,BMTC,388.32,Expense,Transportation
TXN000818,2024-12-29,IRCTC RAIL BOOKING,IRCTC,16350.00,Expense,Travel
TXN000819,2022-03-23,MUTUAL FUND SIP,Groww,49040.00,Expense,Investment
TXN000820,2024-09-30,ESSAR OIL FUEL STATION,Essar Oil,3630.00,Expense,Fuel
TXN000821,2022-10-12,SALON AND SPA PAYMENT,Lakme Salon,8188.68,Expense,Miscellaneous
TXN000822,2024-03-12,CASH WITHDRAWAL HDFC ATM,HDFC ATM,11705.48,Expense,Cash Withdrawal
TXN000823,2024-01-23,BHARAT PETROLEUM,Bharat Petroleum,3190.00,Expense,Fuel
TXN000824,2025-03-18,RENT TRANSFER,Landlord,44000.00,Expense,Rent
TXN000825,2025-11-07,BEHROUZ BIRYANI,Behrouz Biryani,1121.23,Expense,Food & Dining
TXN000826,2023-04-12,CAFE COFFEE DAY,Cafe Coffee Day,450.95,Expense,Food & Dining
TXN000827,2024-01-24,METRO CARD RECHARGE,Metro Rail,1372.70,Expense,Transportation
TXN000828,2022-04-22,RENT TRANSFER,Landlord,16500.00,Expense,Rent
TXN000829,2023-06-06,DOMINOS PIZZA,Domino's,209.92,Expense,Food & Dining
TXN000830,2023-04-05,MOBILE RECHARGE VI,Vi,1390.00,Expense,Utilities
TXN000831,2025-05-01,NETMEDS ONLINE,Netmeds,14782.09,Expense,Healthcare
TXN000832,2024-09-17,RECURRING DEPOSIT,HDFC Bank RD,38613.38,Expense,Investment
TXN000833,2025-11-27,DTH RECHARGE TATA PLAY,Tata Play,1890.00,Expense,Utilities
TXN000834,2022-10-14,NPS CONTRIBUTION,NPS Trust,44620.00,Expense,Investment
TXN000835,2022-10-06,RTGS TRANSFER CREDIT,Individual,24178.48,Income,Transfer
TXN000836,2023-12-24,UBER TRIP,Uber,1250.00,Expense,Transportation
TXN000837,2022-03-24,ATM WITHDRAWAL,ATM,19829.83,Expense,Cash Withdrawal
TXN000838,2024-03-11,SERVICE CHARGE DEBIT,Bank,8990.00,Expense,Miscellaneous
TXN000839,2025-02-28,CASH WITHDRAWAL HDFC ATM,HDFC ATM,5578.64,Expense,Cash Withdrawal
TXN000840,2022-10-30,SHELL PETROL PUMP,Shell,4160.00,Expense,Fuel
TXN000841,2024-10-20,CASH WITHDRAWAL HDFC ATM,HDFC ATM,10911.83,Expense,Cash Withdrawal
TXN000842,2025-03-17,HOTSTAR DISNEY,Disney+ Hotstar,999.00,Expense,Entertainment
TXN000843,2025-10-15,NATURE BASKET,Nature's Basket,1950.00,Expense,Groceries
TXN000844,2023-10-28,SALARY CREDIT HCL,HCL Technologies,144900.00,Income,Salary
TXN000845,2024-05-09,MAX HOSPITAL,Max Healthcare,7480.00,Expense,Healthcare
TXN000846,2024-02-07,RENT PAYMENT UPI,Property Owner,38500.00,Expense,Rent
TXN000847,2025-09-11,MAKEMYTRIP BOOKING,MakeMyTrip,18130.00,Expense,Travel
TXN000848,2025-11-11,GOAIR FLIGHT,GoAir,7690.00,Expense,Travel
TXN000849,2024-12-03,SPENCERS RETAIL,Spencer's,4030.00,Expense,Groceries
TXN000850,2025-12-06,PPF DEPOSIT,SBI PPF,37730.00,Expense,Investment
TXN000851,2025-08-11,PET STORE PURCHASE,Heads Up For Tails,9440.00,Expense,Miscellaneous
TXN000852,2024-05-25,SALARY CREDIT INFOSYS,Infosys Ltd,131100.00,Income,Salary
TXN000853,2022-10-16,DIAGNOSTIC LAB TEST,Dr Lal PathLabs,5100.00,Expense,Healthcare
TXN000854,2022-11-12,ESSAR OIL FUEL STATION,Essar Oil,1104.64,Expense,Fuel
TXN000855,2024-02-18,APPLE MUSIC,Apple Music,129.00,Expense,Entertainment
TXN000856,2025-07-17,FASTAG RECHARGE,NHAI FASTag,405.44,Expense,Transportation
TXN000857,2024-07-07,FASTAG RECHARGE,NHAI FASTag,1249.93,Expense,Transportation
TXN000858,2023-11-07,HOTSTAR DISNEY,Disney+ Hotstar,199.00,Expense,Entertainment
TXN000859,2023-12-09,BHARAT PETROLEUM,Bharat Petroleum,4880.00,Expense,Fuel
TXN000860,2025-03-26,REFUND CREDIT,Merchant Refund,18475.11,Income,Transfer
TXN000861,2022-01-02,COLLEGE FEE NEFT,University,46622.30,Expense,Education
TXN000862,2025-02-18,BMTC BUS PASS,BMTC,784.52,Expense,Transportation
TXN000863,2023-04-30,FORTIS HOSPITAL,Fortis Healthcare,4516.81,Expense,Healthcare
TXN000864,2023-05-03,CASH WITHDRAWAL ICICI ATM,ICICI ATM,13383.01,Expense,Cash Withdrawal
TXN000865,2024-10-08,ESSAR OIL FUEL STATION,Essar Oil,4480.00,Expense,Fuel
TXN000866,2024-04-17,BHARAT PETROLEUM,Bharat Petroleum,1150.00,Expense,Fuel
TXN000867,2023-08-03,RENT PAYMENT UPI,Property Owner,6500.00,Expense,Rent
TXN000868,2025-05-07,INDIAN OIL PETROL PUMP,Indian Oil,2530.57,Expense,Fuel
TXN000869,2025-02-28,AMAZON PRIME VIDEO,Amazon Prime,199.00,Expense,Entertainment
TXN000870,2023-12-21,DELHI METRO RECHARGE,DMRC,1468.39,Expense,Transportation
TXN000871,2025-03-31,KFC,KFC,952.60,Expense,Food & Dining
TXN000872,2022-07-01,GIFT PURCHASE UPI,Individual,165.53,Expense,Miscellaneous
TXN000873,2025-01-20,DMART SUPERMARKET,DMart,2030.00,Expense,Groceries
TXN000874,2022-09-15,RTGS TRANSFER CREDIT,Individual,6890.00,Income,Transfer
TXN000875,2025-09-11,RELIANCE FRESH,Reliance Fresh,952.93,Expense,Groceries
TXN000876,2024-10-31,DONATION PAYMENT,NGO Trust,5750.00,Expense,Miscellaneous
TXN000877,2024-07-07,BEHROUZ BIRYANI,Behrouz Biryani,339.25,Expense,Food & Dining
TXN000878,2024-09-27,FAASOS,Faasos,489.01,Expense,Food & Dining
TXN000879,2023-09-06,COLLEGE FEE NEFT,University,845.22,Expense,Education
TXN000880,2025-05-11,SERVICE CHARGE DEBIT,Bank,7481.10,Expense,Miscellaneous
TXN000881,2022-03-30,CASH WITHDRAWAL ICICI ATM,ICICI ATM,2540.00,Expense,Cash Withdrawal
TXN000882,2025-01-28,RAPIDO BIKE TAXI,Rapido,1883.44,Expense,Transportation
TXN000883,2023-05-31,PVR CINEMAS,PVR Cinemas,199.00,Expense,Entertainment
TXN000884,2025-02-15,NPS CONTRIBUTION,NPS Trust,24380.00,Expense,Investment
TXN000885,2025-01-22,ZOMATO PUNE,Zomato,198.64,Expense,Food & Dining
TXN000886,2022-12-08,PARKING FEE PAYMENT,Parking Services,1400.00,Expense,Transportation
TXN000887,2023-06-13,GIFT PURCHASE UPI,Individual,6320.00,Expense,Miscellaneous
TXN000888,2024-07-10,ELECTRICITY BILL,State Electricity Board,1161.84,Expense,Utilities
TXN000889,2024-10-10,BROADBAND INTERNET BILL,ACT Fibernet,1640.00,Expense,Utilities
TXN000890,2022-09-02,BLINKIT GROCERY,Blinkit,6020.18,Expense,Groceries
TXN000891,2025-02-28,SHELL PETROL PUMP,Shell,571.36,Expense,Fuel
TXN000892,2024-07-04,YATRA ONLINE,Yatra,25626.89,Expense,Travel
TXN000893,2023-03-17,TATA CLIQ,Tata Cliq,32369.23,Expense,Shopping
TXN000894,2022-02-20,BURGER KING,Burger King,392.14,Expense,Food & Dining
TXN000895,2025-01-12,LIBRARY MEMBERSHIP FEE,City Library,56111.00,Expense,Education
